Nemotecnico,fecha,Cantidad,Volumen,PrecioCierre,PrecioMayor,PrecioMedio,PrecioMenor,Variacion,VariacionAbsoluta
CONCONCRET,2002-01-03,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-04,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-08,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-09,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-10,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-11,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-14,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-15,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-16,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-17,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-18,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-21,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-22,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-23,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-24,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-25,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-28,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-29,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-30,1,1,3202,1,1,1,0,460
CONCONCRET,2002-01-31,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-01,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-04,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-05,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-06,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-07,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-08,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-11,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-12,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-13,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-14,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-15,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-18,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-19,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-20,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-21,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-22,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-25,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-26,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-27,1,1,3202,1,1,1,0,460
CONCONCRET,2002-02-28,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-01,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-04,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-05,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-06,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-07,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-08,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-11,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-12,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-13,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-14,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-15,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-18,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-19,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-20,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-21,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-22,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-26,1,1,3202,1,1,1,0,460
CONCONCRET,2002-03-27,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-01,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-02,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-03,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-04,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-05,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-08,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-09,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-10,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-11,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-12,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-15,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-16,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-17,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-18,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-19,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-22,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-23,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-24,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-25,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-26,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-29,1,1,3202,1,1,1,0,460
CONCONCRET,2002-04-30,1,1,3202,1,1,1,0,460
CONCONCRET,2002-05-02,1,1,3202,1,1,1,0,460
CONCONCRET,2002-05-03,1,1,3202,1,1,1,0,460
CONCONCRET,2002-05-06,1,1,3202,1,1,1,0,460
CONCONCRET,2002-05-07,1,1,3202,1,1,1,0,460
CONCONCRET,2002-05-08,1,1,3202,1,1,1,0,460
